gene	Ambalavanan_25449221	Da_paepe_20718599	Hadchoul_data	Hamvas_30342483	Li_26030808	Torgerson_30113228	Wang_23897914	Ahmed_37839510	Zasada_31445514	Zasada_31445514_day36GA	Bharracharya_22723293	Bhattacharya_33552042	Dai_34276789_data	Fulton_30459472	Gong_32412065	Luo_36514862_eqtl	Oji_mmuo_33177681_mRNA	Pietrzyk_24194948_down_day28	Pietrzyk_24194948_down_day5	Pietrzyk_24194948_up_day28	Pietrzyk_24194948_up_day5	Shen_33093882	Siddiah_37123538	Tsotakos_35947545_down	Windhorst_37090732	Yuon_chou_37507442_cpg_day14	Yuon_chou_37507442_cpg_day28	Yuon_chou_37507442_deg_day14	maic_score	contributors
RNF149	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
CREG2	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
RFX8	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
MAP4K4	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
IL18R1	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
SLC9A4	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
SLC9A2	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
MFSD9	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
TMEM182	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
MRPS9	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
GPR45	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
TGFBRAP1	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
C2orf49	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
ECRG4	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
ST6GAL2	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
SLC5A7	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
SULT1C3	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
SULT1C2	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
SULT1C4	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
GCC2	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
RANBP2	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
CCDC138	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
SH3RF3	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
SOWAHC	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
NPHP1	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
BCL2L11	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
MERTK	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
TMEM87B	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
FBLN7	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
ZC3H6	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
TTL	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
CHCHD5	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
IL37	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
IL36G	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
IL36A	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
IL36B	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
IL36RN	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
IL1F10	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
PAX8	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
DPP10	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
CCDC93	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
INSIG2	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
STEAP3	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
C2orf76	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
DBI	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
SCTR	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
CFAP221	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
TMEM177	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
PTPN4	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
EPB41L5	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
TFCP2L1	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
CLASP1	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
CNTNAP5	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
CYP27C1	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
ERCC3	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
SFT2D3	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
WDR33	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
AMMECR1L	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
UGGT1	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
SMPD4	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
IMP4	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
PTPN18	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
GPR148	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
AMER3	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
FAM168B	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
PLEKHB2	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
MZT2A	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
CCDC74A	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
GPR39	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
NCKAP5	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
ACMSD	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
CCNT2	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
MAP3K19	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
RAB3GAP1	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
ZRANB3	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
UBXN4	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
LCT	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
MCM6	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
HNMT	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
SPOPL	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
KYNU	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
ZEB2	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
ORC4	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
MBD5	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
LYPD6B	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
MMADHC	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
RBM43	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
TNFAIP6	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
RIF1	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
CACNB4	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
FMNL2	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
ARL6IP6	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
GALNT13	0.0	0.0	0.0	0.0	1.1758412366103097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758412366103097	GENOMICS: Li_26030808
